x,y,species cloglog values
322.0,322.0,0.6791667
323.0,323.0,0.23523873
324.0,324.0,0.0017233867
325.0,325.0,0.30406508
326.0,326.0,0.5884983
327.0,327.0,0.1069064
328.0,328.0,0.6369346
329.0,329.0,0.0019356429
330.0,330.0,0.1114683
331.0,331.0,0.0033050696
332.0,332.0,0.42852148
333.0,333.0,0.5548161
334.0,334.0,0.09314586
335.0,335.0,0.1562654
336.0,336.0,0.25133365
337.0,337.0,0.63772124
338.0,338.0,0.54374695
339.0,339.0,0.7096471
340.0,340.0,0.6095952
341.0,341.0,0.729041
342.0,342.0,0.008651463
343.0,343.0,0.5122807
344.0,344.0,0.008587313
345.0,345.0,0.16232072
346.0,346.0,9.781132E-4
347.0,347.0,0.54270494
348.0,348.0,0.3788458
349.0,349.0,0.028972698
350.0,350.0,0.02991133
351.0,351.0,0.2650322
352.0,352.0,0.27456623
353.0,353.0,0.6539126
354.0,354.0,0.53165525
355.0,355.0,0.22803149
356.0,356.0,0.24644923
357.0,357.0,0.5803123
358.0,358.0,0.051886007
359.0,359.0,0.6844981
360.0,360.0,0.0020117199
361.0,361.0,0.37931305
362.0,362.0,0.14242847
363.0,363.0,0.062837176
364.0,364.0,0.38188165
365.0,365.0,0.0068918406
366.0,366.0,0.44139677
367.0,367.0,0.31832978
368.0,368.0,0.5204896
369.0,369.0,0.53562313
370.0,370.0,0.2621236
371.0,371.0,0.19954352
372.0,372.0,0.08992919
373.0,373.0,0.56874406
374.0,374.0,0.18910204
375.0,375.0,0.018063027
376.0,376.0,0.041452393
377.0,377.0,0.36392936
378.0,378.0,0.6229939
379.0,379.0,0.29986098
380.0,380.0,0.53879696
381.0,381.0,0.1241621
382.0,382.0,0.72503954
383.0,383.0,0.72281104
384.0,384.0,0.28676793
385.0,385.0,0.6297755
386.0,386.0,5.7050824E-4
387.0,387.0,0.2830546
388.0,388.0,0.35117918
389.0,389.0,0.4358953
390.0,390.0,0.75234854
391.0,391.0,0.051844127
392.0,392.0,0.2617653
393.0,393.0,0.71426576
394.0,394.0,0.23772833
395.0,395.0,0.59007716
396.0,396.0,0.6348455
397.0,397.0,0.48065805
398.0,398.0,0.16952734
399.0,399.0,0.0038908625
400.0,400.0,0.7210152
401.0,401.0,0.6429162
402.0,402.0,0.2009754
403.0,403.0,0.34086108
